Id,issuercountrycode,txvariantcode,bin,amount,currencycode,shoppercountrycode,shopperinteraction,cardverificationcodesupplied,cvcresponsecode,accountcode,mail_id,ip_id,card_id,label
190801,GB,mccredit,518791.0,2395.0,GBP,GB,Ecommerce,True,1,UKAccount,email149134,ip195795,card30772,1
219107,AU,visadebit,462239.0,7850.0,AUD,AU,Ecommerce,True,0,APACAccount,email223869,ip35277,card187067,1
89660,GB,mcdebit,557349.0,2700.0,GBP,GB,Ecommerce,True,1,UKAccount,email95709,ip247462,card176397,1
85875,GB,visadebit,446291.0,1700.0,GBP,GB,Ecommerce,True,1,UKAccount,email146339,ip123748,card65498,1
11069,AU,visadebit,486270.0,15600.0,AUD,AU,Ecommerce,True,0,APACAccount,email8049,ip31496,card231879,1
173560,GB,visadebit,446292.0,6000.0,GBP,GB,Ecommerce,True,1,UKAccount,email91864,ip165170,card41041,1
211078,AU,mccredit,552350.0,42000.0,AUD,AU,Ecommerce,True,0,APACAccount,email54139,ip1905,card62266,1
135193,GB,visadebit,475117.0,2895.0,GBP,GB,Ecommerce,True,1,UKAccount,email72993,ip136855,card207067,1
109925,SE,mccredit,541256.0,150000.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email247856,ip124273,card150705,1
207229,GB,visadebit,475130.0,5045.0,GBP,GB,Ecommerce,True,1,UKAccount,email252465,ip203327,card82116,1
234267,GB,visadebit,465943.0,7500.0,GBP,GB,Ecommerce,True,1,UKAccount,email66277,ip322103,card220116,1
95261,GB,mcdebit,557349.0,5395.0,GBP,GB,Ecommerce,True,1,UKAccount,email271468,ip324482,card134055,1
29420,GB,mccredit,518652.0,26240.0,GBP,GB,Ecommerce,,1,UKAccount,email335721,ip120902,card101719,1
220472,GB,mccredit,552085.0,9195.0,GBP,GB,Ecommerce,,1,UKAccount,email249554,ip221642,card43946,1
143117,GB,visadebit,475129.0,2200.0,GBP,GB,Ecommerce,True,1,UKAccount,email205739,ip194010,card60016,1
68710,GB,visadebit,475714.0,4220.0,GBP,GB,Ecommerce,True,1,UKAccount,email153907,ip180568,card222023,1
139758,GB,visadebit,454313.0,1000.0,GBP,GB,Ecommerce,True,1,UKAccount,email170339,ip127935,card14995,1
11426,GB,visadebit,475116.0,12500.0,GBP,GB,Ecommerce,True,1,UKAccount,email176702,ip37075,card262928,1
48667,GB,visadebit,446272.0,8045.0,GBP,GB,Ecommerce,True,1,UKAccount,email303546,ip183515,card217864,1
218120,AU,mccredit,544647.0,4600.0,AUD,AU,Ecommerce,True,0,APACAccount,email66244,ip131305,card101621,1
117074,SE,visadebit,458109.0,84900.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email103967,ip179378,card262412,1
9078,MX,mccredit,544204.0,27900.0,MXN,MX,Ecommerce,True,0,MexicoAccount,email13244,ip65624,card59834,1
9211,GB,visaplatinum,492910.0,2595.0,GBP,GB,Ecommerce,True,1,UKAccount,email24015,ip105858,card90781,1
69015,GB,visadebit,446271.0,4135.0,GBP,GB,Ecommerce,True,1,UKAccount,email44884,ip87506,card15688,1
200037,GB,mccredit,540222.0,7895.0,GBP,GB,Ecommerce,True,1,UKAccount,email268608,ip138266,card225581,1
203449,AU,mccredit,528013.0,10000.0,AUD,AU,Ecommerce,True,0,APACAccount,email256859,ip17828,card22623,1
94776,GB,visadebit,453978.0,29500.0,GBP,GB,Ecommerce,True,1,UKAccount,email337172,ip123562,card227067,1
117619,GB,visadebit,498824.0,5400.0,GBP,GB,Ecommerce,True,1,UKAccount,email6635,ip346428,card132833,1
21248,SE,visadebit,455262.0,125000.0,SEK,SE,ContAuth,False,0,SwedenAccount,email94566,ip121788,card9484,1
129821,GB,visaplatinum,492910.0,6030.0,GBP,GB,Ecommerce,True,1,UKAccount,email214594,ip194852,card141113,1
134956,SE,mcdebit,522660.0,140000.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email27905,ip227854,card232035,1
43022,GB,visaclassic,489394.0,6595.0,GBP,GB,Ecommerce,True,1,UKAccount,email213992,ip175604,card112773,1
53868,GB,visadebit,465942.0,5120.0,GBP,GB,Ecommerce,True,1,UKAccount,email11278,ip123063,card167708,1
136026,GB,visadebit,465858.0,8595.0,GBP,GB,Ecommerce,True,1,UKAccount,email60049,ip238699,card8786,1
208252,GB,visadebit,465910.0,1550.0,GBP,GB,Ecommerce,True,1,UKAccount,email177835,ip317130,card45041,1
157083,GB,visadebit,465901.0,2100.0,GBP,GB,Ecommerce,True,1,UKAccount,email180324,ip299207,card98488,1
69976,GB,mccredit,542598.0,5645.0,GBP,GB,Ecommerce,True,1,UKAccount,email74555,ip88440,card227754,1
14864,CY,visaclassic,454891.0,9595.0,GBP,CY,Ecommerce,True,1,UKAccount,email330638,ip161138,card73314,1
186076,NZ,visaplatinum,405547.0,14850.0,NZD,NZ,Ecommerce,True,0,APACAccount,email81914,ip115666,card96497,1
71274,GB,visadebit,453979.0,9595.0,GBP,GB,Ecommerce,,1,UKAccount,email82215,ip144724,card254155,1
67522,GB,mccredit,522948.0,6200.0,GBP,GB,Ecommerce,True,1,UKAccount,email256427,ip152271,card203582,1
109288,GB,visadebit,465859.0,1595.0,GBP,GB,Ecommerce,True,1,UKAccount,email30511,ip339697,card258304,1
81760,SE,mccredit,522661.0,74900.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email159712,ip53118,card157132,1
108405,GB,visadebit,465935.0,5835.0,GBP,GB,Ecommerce,,1,UKAccount,email170538,ip197064,card23106,1
218995,GB,visadebit,492181.0,12325.0,GBP,GB,Ecommerce,True,1,UKAccount,email10482,ip287032,card76520,1
14577,GB,visadebit,492181.0,2720.0,GBP,GB,Ecommerce,True,1,UKAccount,email116373,ip154618,card88267,1
42956,AU,visadebit,462239.0,700.0,AUD,AU,Ecommerce,True,0,APACAccount,email319725,ip146293,card100426,1
14525,GB,mccredit,552213.0,15300.0,GBP,GB,Ecommerce,True,1,UKAccount,email93751,ip186731,card258566,1
14905,GB,mccredit,518652.0,4395.0,GBP,GB,Ecommerce,True,1,UKAccount,email274080,ip122109,card128392,1
142745,GB,visadebit,446291.0,1595.0,GBP,GB,Ecommerce,True,1,UKAccount,email311387,ip149905,card141902,1
182353,GB,mccredit,522948.0,2915.0,GBP,GB,Ecommerce,True,1,UKAccount,email172257,ip325788,card223122,1
150964,GB,visaclassic,454638.0,6090.0,GBP,GB,Ecommerce,True,1,UKAccount,email239723,ip275556,card251753,1
194871,GB,visadebit,475714.0,14950.0,GBP,GB,Ecommerce,True,1,UKAccount,email140254,ip150780,card51689,1
57747,SE,mcdebit,557447.0,94900.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email159018,ip125040,card109009,1
209615,GB,visadebit,446291.0,7700.0,GBP,GB,Ecommerce,True,1,UKAccount,email294805,ip100700,card30838,1
178218,GB,visagold,402396.0,2240.0,GBP,GB,Ecommerce,True,1,UKAccount,email236525,ip167982,card81201,1
192530,GB,visadebit,453978.0,2325.0,GBP,GB,Ecommerce,True,1,UKAccount,email86786,ip185081,card170809,1
214860,AU,visadebit,423953.0,7850.0,AUD,AU,Ecommerce,True,0,APACAccount,email347057,ip20150,card13983,1
69562,AU,mccredit,546827.0,9350.0,AUD,AU,Ecommerce,True,0,APACAccount,email150829,ip4910,card48931,1
179259,GB,visadebit,492181.0,8415.0,GBP,GB,Ecommerce,True,1,UKAccount,email2714,ip139530,card263879,1
148089,GB,visadebit,475714.0,11500.0,GBP,GB,Ecommerce,True,1,UKAccount,email224963,ip53532,card116860,1
186574,GB,mcdebit,532821.0,3020.0,GBP,US,Ecommerce,True,1,UKAccount,email285832,ip163142,card227111,1
216679,GB,visadebit,475129.0,4645.0,GBP,GB,Ecommerce,True,1,UKAccount,email180202,ip211381,card123417,1
212501,GB,visadebit,492181.0,8895.0,GBP,GB,Ecommerce,,1,UKAccount,email77794,ip299108,card213758,1
39164,SE,mcdebit,554501.0,64900.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email152328,ip228713,card59832,1
190934,GB,visaplatinum,412985.0,9595.0,GBP,GB,Ecommerce,,1,UKAccount,email82572,ip167060,card174332,1
221892,GB,visadebit,465858.0,4945.0,GBP,GB,Ecommerce,True,1,UKAccount,email273368,ip294356,card43280,1
142348,GB,visadebit,475714.0,6100.0,GBP,GB,Ecommerce,True,1,UKAccount,email98168,ip235420,card12846,1
167933,GB,visadebit,475117.0,6030.0,GBP,GB,Ecommerce,True,1,UKAccount,email238013,ip44533,card193056,1
70742,GB,visadebit,492181.0,7000.0,GBP,GB,Ecommerce,True,1,UKAccount,email204433,ip294303,card220698,1
153428,SE,mcdebit,554501.0,64900.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email136581,ip226615,card50930,1
204158,GB,visadebit,475127.0,7000.0,GBP,GB,Ecommerce,True,1,UKAccount,email124326,ip15738,card21999,1
171189,AU,visadebit,408967.0,51000.0,AUD,AU,Ecommerce,True,0,APACAccount,email334021,ip311,card25811,1
35129,MX,mccredit,549138.0,161900.0,MXN,MX,Ecommerce,True,0,MexicoAccount,email110935,ip70839,card90984,1
231555,GB,mccredit,552085.0,5270.0,GBP,GB,Ecommerce,True,1,UKAccount,email81013,ip265213,card252697,1
155470,GB,visadebit,465902.0,6382.0,GBP,GB,Ecommerce,True,1,UKAccount,email142319,ip129924,card171248,1
170705,GB,visadebit,456738.0,14400.0,GBP,TR,Ecommerce,True,1,UKAccount,email314872,ip134076,card125900,1
66606,GB,visadebit,475128.0,12750.0,GBP,GB,Ecommerce,True,1,UKAccount,email125025,ip269045,card103439,1
202780,SE,visadebit,453903.0,132400.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email187853,ip229422,card102111,1
42799,GB,visadebit,475130.0,4945.0,GBP,GB,Ecommerce,True,1,UKAccount,email232493,ip186595,card194051,1
102556,GB,visadebit,446291.0,6700.0,GBP,GB,Ecommerce,True,1,UKAccount,email176411,ip253498,card186000,1
218746,GB,visadebit,475130.0,3030.0,GBP,GB,Ecommerce,True,1,UKAccount,email88678,ip86873,card195595,1
23285,GB,visaclassic,454638.0,6895.0,GBP,GB,Ecommerce,True,1,UKAccount,email243065,ip343446,card9531,1
55525,AU,visadebit,462263.0,17000.0,AUD,AU,Ecommerce,True,0,APACAccount,email205703,ip29885,card192550,1
34334,AU,mccredit,516310.0,7850.0,AUD,AU,Ecommerce,True,0,APACAccount,email183364,ip637,card262147,1
27593,AU,mccredit,535316.0,9950.0,AUD,AU,Ecommerce,True,0,APACAccount,email132501,ip130440,card254102,1
31262,MX,mccredit,528851.0,169915.0,MXN,MX,Ecommerce,True,0,MexicoAccount,email91530,ip67761,card79652,1
136982,AU,visaclassic,455702.0,9350.0,AUD,AU,Ecommerce,True,0,APACAccount,email176444,ip29598,card111816,1
9961,GB,visadebit,446292.0,5395.0,GBP,GB,Ecommerce,True,1,UKAccount,email149679,ip119471,card155309,1
148105,GB,visadebit,475129.0,6895.0,GBP,AU,Ecommerce,True,1,UKAccount,email158794,ip158543,card25656,1
44660,GB,visadebit,450875.0,6770.0,GBP,GB,Ecommerce,True,1,UKAccount,email118964,ip150125,card145044,1
151226,SE,visadebit,453903.0,132375.0,SEK,SE,ContAuth,False,0,SwedenAccount,email62576,ip179232,card12343,1
56997,GB,visadebit,465901.0,15120.0,GBP,GB,Ecommerce,True,1,UKAccount,email196655,ip193137,card187646,1
59403,GB,mccredit,540243.0,2995.0,GBP,GB,Ecommerce,True,1,UKAccount,email50578,ip309960,card250621,1
185954,SE,mcdebit,522660.0,118500.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email203411,ip227268,card147200,1
96617,MX,mccredit,557910.0,129900.0,MXN,MX,Ecommerce,True,0,MexicoAccount,email318329,ip70342,card185949,1
28087,SE,mcdebit,554501.0,64900.0,SEK,SE,ContAuth,False,0,SwedenAccount,email4328,ip86779,card60253,1
37205,SE,mcdebit,522660.0,34900.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email79771,ip227197,card164509,1
235100,SE,mcdebit,554501.0,113000.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email43845,ip352200,card85031,1
203628,GB,visadebit,446291.0,1350.0,GBP,GB,Ecommerce,True,1,UKAccount,email247146,ip87679,card149955,1
4376,SE,mcdebit,522660.0,67900.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email18435,ip291584,card176319,1
129123,SE,visadebit,455262.0,67900.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email92568,ip179836,card19650,1
131547,GB,visaclassic,477596.0,3895.0,GBP,GB,Ecommerce,True,1,UKAccount,email133355,ip348012,card190146,1
7093,AU,visaclassic,455702.0,22100.0,AUD,AU,Ecommerce,True,0,APACAccount,email39482,ip36978,card109265,1
212871,GB,mccredit,543429.0,5995.0,GBP,GB,Ecommerce,True,1,UKAccount,email34695,ip273446,card196119,1
194960,GB,visadebit,475130.0,23100.0,GBP,GB,Ecommerce,True,1,UKAccount,email288062,ip242541,card237780,1
162558,GB,visadebit,446291.0,2315.0,GBP,GB,Ecommerce,True,1,UKAccount,email188184,ip126237,card38135,1
37366,GB,visadebit,465942.0,9895.0,GBP,FJ,Ecommerce,True,1,UKAccount,email158472,ip5839,card226314,1
209363,GB,visadebit,465858.0,1495.0,GBP,GB,Ecommerce,True,1,UKAccount,email99219,ip123926,card131408,1
69355,GB,mcdebit,557351.0,2995.0,GBP,GB,Ecommerce,True,1,UKAccount,email52474,ip166241,card104386,1
65656,GB,mccredit,525303.0,5825.0,GBP,GB,Ecommerce,,1,UKAccount,email330363,ip107529,card179517,1
150056,GB,visadebit,475714.0,1235.0,GBP,GB,Ecommerce,True,1,UKAccount,email304800,ip123764,card182521,1
15901,GB,visadebit,446291.0,5600.0,GBP,GB,Ecommerce,True,1,UKAccount,email42701,ip51507,card39114,1
208575,GB,visadebit,454742.0,5580.0,GBP,GB,Ecommerce,True,1,UKAccount,email141353,ip85935,card196075,1
130644,SE,visabusiness,427723.0,122500.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email94693,ip144545,card92052,1
80912,GB,visaclassic,492949.0,9072.0,GBP,GB,Ecommerce,True,1,UKAccount,email100833,ip203285,card165616,1
199070,MX,visadebit,421316.0,99900.0,MXN,MX,Ecommerce,True,0,MexicoAccount,email205117,ip77340,card4808,1
11634,GB,visaplatinum,492910.0,3395.0,GBP,GB,Ecommerce,True,1,UKAccount,email30279,ip238301,card25248,1
17619,GB,visadebit,465858.0,1100.0,GBP,GB,Ecommerce,True,1,UKAccount,email32000,ip209014,card85153,1
81332,GB,visaclassic,492943.0,2080.0,GBP,GB,Ecommerce,True,1,UKAccount,email113238,ip283953,card144804,1
35920,GB,visadebit,465858.0,3895.0,GBP,GB,Ecommerce,True,1,UKAccount,email147864,ip209857,card77006,1
161329,GB,visadebit,453978.0,5245.0,GBP,GB,Ecommerce,True,1,UKAccount,email89153,ip296323,card157712,1
36886,GB,visadebit,465902.0,5270.0,GBP,GB,Ecommerce,True,1,UKAccount,email293734,ip308599,card144059,1
102315,GB,visaclassic,477596.0,4695.0,GBP,GB,Ecommerce,True,1,UKAccount,email294078,ip333700,card44280,1
36624,AU,visadebit,486270.0,15300.0,AUD,AU,Ecommerce,True,0,APACAccount,email20753,ip17743,card164082,1
132527,GB,visadebit,456735.0,8895.0,GBP,GB,Ecommerce,True,1,UKAccount,email103542,ip264929,card103459,1
49359,SE,visadebit,458109.0,29400.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email113425,ip317368,card108494,1
202981,GB,visadebit,475714.0,7800.0,GBP,GB,Ecommerce,True,1,UKAccount,email140983,ip207485,card196013,1
64441,GB,visadebit,475128.0,7395.0,GBP,GB,Ecommerce,True,1,UKAccount,email110212,ip134349,card18907,1
168094,SE,mccredit,541256.0,105000.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email37050,ip173257,card100215,1
23412,GB,visaclassic,492943.0,7095.0,GBP,GB,Ecommerce,True,1,UKAccount,email223137,ip144857,card109559,1
59688,GB,visadebit,475117.0,2895.0,GBP,GB,Ecommerce,True,1,UKAccount,email74692,ip12125,card224449,1
105602,GB,visadebit,492181.0,6945.0,GBP,GB,Ecommerce,True,1,UKAccount,email2548,ip265592,card23999,1
143237,GB,visadebit,475141.0,2275.0,GBP,GB,Ecommerce,True,1,UKAccount,email33040,ip39418,card113825,1
144812,GB,visadebit,465859.0,2720.0,GBP,GB,Ecommerce,True,1,UKAccount,email343113,ip42121,card257207,1
229915,MX,visaclassic,477291.0,199900.0,MXN,MX,Ecommerce,True,0,MexicoAccount,email153832,ip82846,card19756,1
19264,SE,mcdebit,522660.0,37400.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email251844,ip231440,card49379,1
78937,GB,mccredit,525303.0,5695.0,GBP,GB,Ecommerce,True,1,UKAccount,email107322,ip255215,card24783,1
117739,GB,visadebit,476367.0,12400.0,GBP,GB,Ecommerce,True,1,UKAccount,email173096,ip323117,card160819,1
32003,GB,visadebit,492181.0,5082.0,GBP,GB,Ecommerce,True,1,UKAccount,email341543,ip340974,card98763,1
116956,GB,visadebit,492181.0,4645.0,GBP,GB,Ecommerce,True,1,UKAccount,email188305,ip199614,card190250,1
109045,GB,visadebit,454742.0,5495.0,GBP,GB,Ecommerce,True,1,UKAccount,email159979,ip94142,card190532,1
70770,GB,visadebit,475129.0,22848.0,GBP,GB,Ecommerce,True,1,UKAccount,email294051,ip161583,card252578,1
100928,GB,visadebit,465910.0,5895.0,GBP,GB,Ecommerce,True,1,UKAccount,email264853,ip281873,card244587,1
147025,MX,mccredit,547046.0,39900.0,MXN,MX,Ecommerce,True,0,MexicoAccount,email167364,ip75366,card88123,1
138333,GB,mccredit,528682.0,800.0,GBP,GB,Ecommerce,True,1,UKAccount,email207625,ip257756,card256468,1
225869,GB,visadebit,475714.0,2325.0,GBP,GB,Ecommerce,True,1,UKAccount,email302218,ip351284,card108600,1
191015,GB,mccredit,542598.0,13950.0,GBP,GB,Ecommerce,True,1,UKAccount,email197154,ip98597,card179940,1
215913,GB,visadebit,446238.0,5500.0,GBP,GB,Ecommerce,True,1,UKAccount,email1022,ip56363,card230552,1
74882,GB,visadebit,454313.0,1900.0,GBP,GB,Ecommerce,True,1,UKAccount,email124413,ip243797,card163468,1
196686,GB,mccredit,527669.0,4145.0,GBP,GB,Ecommerce,True,1,UKAccount,email16538,ip323228,card59273,1
105996,GB,visaclassic,489394.0,2350.0,GBP,GB,ContAuth,False,0,UKAccount,email285963,ip219640,card74251,1
198691,AU,mccredit,552350.0,29450.0,AUD,AU,Ecommerce,True,0,APACAccount,email326020,ip160037,card207970,1
143250,GB,mccredit,529930.0,7500.0,GBP,GB,Ecommerce,True,1,UKAccount,email340163,ip237920,card159485,1
116257,GB,visadebit,492181.0,5200.0,GBP,GB,Ecommerce,True,1,UKAccount,email55693,ip107642,card242314,1
189815,GB,visadebit,475714.0,6000.0,GBP,GB,Ecommerce,True,1,UKAccount,email163987,ip99337,card175033,1
177094,GB,visadebit,446271.0,5295.0,GBP,GB,Ecommerce,,1,UKAccount,email181024,ip250528,card65778,1
189933,GB,visadebit,492181.0,7095.0,GBP,GB,Ecommerce,True,1,UKAccount,email321154,ip311959,card231532,1
103645,GB,visadebit,492181.0,2645.0,GBP,GB,Ecommerce,True,1,UKAccount,email47135,ip314345,card128479,1
185691,GB,visadebit,475117.0,7400.0,GBP,GB,Ecommerce,True,1,UKAccount,email201146,ip121957,card34729,1
149372,GB,mccredit,525303.0,7000.0,GBP,GB,Ecommerce,,1,UKAccount,email329596,ip296258,card239316,1
50305,GB,mccredit,518652.0,3000.0,GBP,GB,Ecommerce,True,1,UKAccount,email245672,ip246429,card44936,1
200688,GB,visadebit,446291.0,2345.0,GBP,GB,Ecommerce,,1,UKAccount,email204599,ip123830,card167311,1
212597,GB,visadebit,475128.0,4715.0,GBP,GB,Ecommerce,True,1,UKAccount,email329755,ip143560,card54236,1
15167,GB,visadebit,475139.0,3895.0,GBP,GB,Ecommerce,True,1,UKAccount,email271568,ip235644,card132584,1
43906,GB,mcdebit,532916.0,53000.0,GBP,GB,Ecommerce,True,1,UKAccount,email229090,ip346596,card205289,1
15643,GB,visadebit,465858.0,2495.0,GBP,GB,Ecommerce,True,1,UKAccount,email251757,ip192231,card95501,1
89432,TH,visadebit,428380.0,15200.0,GBP,TH,Ecommerce,True,1,UKAccount,email44303,ip55368,card95543,1
222390,SE,visadebit,453903.0,102750.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email265127,ip60541,card106828,1
194882,SE,mcdebit,554501.0,89900.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email94737,ip165397,card227798,1
77186,GB,mcdebit,557349.0,7945.0,GBP,GB,Ecommerce,True,1,UKAccount,email149402,ip40226,card208038,1
113379,GB,visadebit,475714.0,6595.0,GBP,GB,Ecommerce,True,1,UKAccount,email5067,ip129294,card149654,1
223191,CN,mccredit,531693.0,16800.0,AUD,CN,ContAuth,False,0,APACAccount,email226601,ip142872,card64933,1
204693,GB,visadebit,475129.0,5695.0,GBP,GB,Ecommerce,True,1,UKAccount,email281278,ip63694,card94937,1
73555,GB,mccredit,518652.0,6595.0,GBP,GB,Ecommerce,True,1,UKAccount,email307936,ip238170,card21118,1
138311,GB,mccredit,518652.0,5095.0,GBP,GB,Ecommerce,True,1,UKAccount,email163508,ip283642,card128143,1
126463,GB,visadebit,475129.0,17050.0,GBP,GB,Ecommerce,True,1,UKAccount,email172909,ip43436,card16169,1
232966,GB,visadebit,476223.0,7392.0,GBP,GB,Ecommerce,True,1,UKAccount,email82251,ip314029,card99387,1
227500,GB,mccredit,518791.0,6090.0,GBP,GB,Ecommerce,True,1,UKAccount,email89488,ip164131,card243624,1
95209,GB,mccredit,525303.0,11250.0,GBP,GB,Ecommerce,True,1,UKAccount,email253943,ip144209,card42774,1
211936,CN,visasignature,433668.0,11050.0,AUD,CN,Ecommerce,True,0,APACAccount,email1560,ip20102,card141050,1
118681,AU,visaclassic,456462.0,11050.0,AUD,AU,Ecommerce,True,0,APACAccount,email335201,ip4178,card103546,1
34362,SE,mcdebit,522660.0,94900.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email163169,ip352052,card186420,1
223026,GB,visadebit,476367.0,3100.0,GBP,GB,Ecommerce,,1,UKAccount,email10110,ip300941,card206378,1
74173,MX,visagold,455255.0,19900.0,MXN,MX,Ecommerce,True,0,MexicoAccount,email214847,ip65536,card226983,1
128142,AU,visadebit,401795.0,12850.0,AUD,AU,Ecommerce,True,0,APACAccount,email38897,ip147304,card111184,1
6626,GB,mcdebit,557379.0,4500.0,GBP,GB,Ecommerce,True,1,UKAccount,email262724,ip72645,card245378,1
109646,GB,visadebit,465945.0,3400.0,GBP,GB,Ecommerce,True,1,UKAccount,email109872,ip128259,card88547,1
7267,GB,visadebit,475117.0,10450.0,GBP,GB,Ecommerce,True,1,UKAccount,email168270,ip255914,card210682,1
207822,GB,visadebit,465922.0,1795.0,GBP,GB,Ecommerce,,1,UKAccount,email260693,ip298214,card19528,1
51366,GB,visadebit,476248.0,19936.0,GBP,GB,Ecommerce,True,1,UKAccount,email48790,ip183391,card174621,1
233426,GB,mccredit,557098.0,3910.0,GBP,GB,Ecommerce,True,1,UKAccount,email182665,ip343276,card267740,1
91373,GB,visadebit,446272.0,6090.0,GBP,GB,Ecommerce,True,1,UKAccount,email291151,ip93334,card58645,1
209666,GB,visadebit,465858.0,3095.0,GBP,GB,Ecommerce,True,1,UKAccount,email314840,ip185406,card191964,1
216259,GB,mccredit,542011.0,7865.0,GBP,GB,Ecommerce,True,1,UKAccount,email331268,ip172464,card142021,1
99713,GB,visadebit,475117.0,5595.0,GBP,GB,Ecommerce,True,1,UKAccount,email293965,ip105814,card239218,1
90603,AU,mccredit,552033.0,8850.0,AUD,AU,Ecommerce,True,0,APACAccount,email254408,ip115762,card108250,1
93730,GB,visadebit,475116.0,2155.0,GBP,GB,Ecommerce,True,1,UKAccount,email223071,ip221472,card172737,1
177549,GB,visadebit,446238.0,15400.0,GBP,GB,Ecommerce,True,1,UKAccount,email150966,ip178039,card220166,1
64701,GB,visadebit,454313.0,3000.0,GBP,GB,Ecommerce,,1,UKAccount,email345472,ip278702,card68152,1
145749,GB,visadebit,475714.0,3550.0,GBP,GB,Ecommerce,True,1,UKAccount,email237257,ip188147,card191814,1
232963,GB,visadebit,475130.0,4895.0,GBP,GB,Ecommerce,True,1,UKAccount,email114098,ip208485,card200384,1
136939,GB,mccredit,542011.0,6195.0,GBP,GB,Ecommerce,True,1,UKAccount,email214600,ip98118,card8330,1
29252,GB,visaclassic,454638.0,14000.0,GBP,GB,Ecommerce,True,1,UKAccount,email112553,ip248000,card226785,1
87463,GB,visadebit,492181.0,5120.0,GBP,GB,Ecommerce,True,1,UKAccount,email258234,ip136546,card45564,1
38589,GB,visadebit,446291.0,1745.0,GBP,GB,Ecommerce,True,1,UKAccount,email143518,ip90490,card232299,1
185516,GB,visadebit,476224.0,3495.0,GBP,GB,ContAuth,False,0,UKAccount,email338393,ip35155,card12414,1
174624,MO,visaclassic,475516.0,15300.0,AUD,AU,Ecommerce,True,0,APACAccount,email228818,ip37504,card180358,1
86445,GB,visaclassic,492914.0,6700.0,GBP,GB,Ecommerce,True,1,UKAccount,email315350,ip308591,card223230,1
89957,GB,visadebit,475139.0,1495.0,GBP,GB,Ecommerce,True,1,UKAccount,email140376,ip214076,card107187,1
143545,GB,visadebit,454742.0,3395.0,GBP,GB,Ecommerce,True,1,UKAccount,email194776,ip271467,card188839,1
129858,GB,mcdebit,557351.0,1495.0,GBP,GB,Ecommerce,True,1,UKAccount,email117047,ip319728,card268081,1
81084,GB,mccredit,552188.0,8645.0,GBP,GB,Ecommerce,True,1,UKAccount,email337587,ip11852,card95238,1
113486,AU,visadebit,462239.0,2500.0,AUD,AU,Ecommerce,True,0,APACAccount,email40053,ip160252,card99347,1
174576,MX,visadebit,491089.0,95900.0,MXN,MX,Ecommerce,True,0,MexicoAccount,email200487,ip67444,card47641,1
48643,GB,visadebit,465858.0,1595.0,GBP,GB,Ecommerce,True,1,UKAccount,email103132,ip133365,card167191,1
61479,AU,visadebit,486270.0,11050.0,AUD,AU,Ecommerce,True,0,APACAccount,email38138,ip19061,card81299,1
860,GB,visaplatinum,492910.0,4245.0,GBP,GB,Ecommerce,True,1,UKAccount,email219669,ip298032,card255999,1
63991,GB,visadebit,456735.0,5420.0,GBP,GB,Ecommerce,True,1,UKAccount,email258649,ip222163,card224495,1
50135,GB,visadebit,465950.0,1925.0,GBP,GB,Ecommerce,True,1,UKAccount,email20973,ip134445,card81221,1
83733,GB,visadebit,475117.0,1040.0,GBP,GB,ContAuth,False,0,UKAccount,email94238,ip344083,card256700,1
202396,GB,visadebit,454313.0,9335.0,GBP,GB,ContAuth,False,0,UKAccount,email6914,ip39239,card107030,1
231286,GB,visadebit,446291.0,14700.0,GBP,GB,Ecommerce,True,1,UKAccount,email292516,ip280296,card157578,1
3329,AU,visaclassic,494052.0,12850.0,AUD,AU,Ecommerce,True,0,APACAccount,email313059,ip158832,card87631,1
177801,GB,visadebit,492181.0,5895.0,GBP,GB,Ecommerce,True,1,UKAccount,email342960,ip127752,card196775,1
95530,GB,visadebit,492181.0,7940.0,GBP,GB,Ecommerce,True,1,UKAccount,email38786,ip97296,card224092,1
12756,GB,mccredit,525303.0,5920.0,GBP,GB,Ecommerce,True,1,UKAccount,email239029,ip254077,card84384,1
188057,AU,mccredit,516310.0,7150.0,AUD,AU,Ecommerce,True,0,APACAccount,email190203,ip55860,card199083,1
53315,GB,visadebit,465943.0,3095.0,GBP,GB,Ecommerce,True,1,UKAccount,email80978,ip232999,card61794,1
146507,GB,visadebit,492181.0,7595.0,GBP,GB,ContAuth,False,0,UKAccount,email345513,ip100073,card235467,1
